NAME,PARENT,GRA[H_TYPE,GOD_ONLY,IT_TITLE,IS_PROFESSION,IS_HIDDEN,MONEY_REQUIRED,,POINTS_REQUIRED,SKILLS_REQUIRED,PRECLUSION_SKILLS,XP_TYPE,XP_COST,XP_CAP,MISSION_REQUIRED,APPRENTICESHIPS_REQUIRED,STATS_REQUIRED,SPECIES_REQUIRED,JEDI_STATE_REQUIRED,SKILL_ABILITY,COMMANDS,SKILL_MODS,SCHEMATICS_GRANTED,SCHEMATICS_REQUIRED,SEARCHABLE,ENDER
combat_1hsword_speed_02,combat_1hsword_speed_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,combat_1hsword_speed_01,,combat_meleespecialize_onehand,250000,700000,,0,,,0,,private_1hand_speed_2,"posture_change_down_defense=20,knockdown_defense=20,onehandmelee_speed=20,private_onehandmelee_combat_difficulty=100,center_of_being_duration_onehandmelee=2,onehandmelee_center_of_being_efficacy=10",,,TRUE,0
combat_1hsword_speed_03,combat_1hsword_speed_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,combat_1hsword_speed_02,,combat_meleespecialize_onehand,350000,900000,,0,,,0,,"private_1hand_speed_3,melee1hSpinAttack2","private_onehandmelee_combat_difficulty=100,center_of_being_duration_onehandmelee=2,onehandmelee_center_of_being_efficacy=10",,,TRUE,0
combat_1hsword_speed_04,combat_1hsword_speed_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,combat_1hsword_speed_03,,combat_meleespecialize_onehand,450000,900000,,0,,,0,,"private_1hand_speed_4,melee1hHealthHit2","posture_change_down_defense=30,knockdown_defense=30,onehandmelee_speed=20,dodge=15,private_onehandmelee_combat_difficulty=125,center_of_being_duration_onehandmelee=2,onehandmelee_center_of_being_efficacy=10",,,TRUE,0
combat_1hsword_ability_01,combat_1hsword,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,combat_1hsword_novice,,combat_meleespecialize_onehand,175000,500000,,0,,,0,,"private_1hand_ability_1,melee1hBodyHit2,melee_damage_mitigation_1","private_onehandmelee_combat_difficulty=125,dodge=15",,,TRUE,0
combat_1hsword_ability_02,combat_1hsword_ability_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,combat_1hsword_ability_01,,combat_meleespecialize_onehand,250000,700000,,0,,,0,,private_1hand_ability_2,"blind_defense=10,dizzy_defense=10,intimidate_defense=10,private_onehandmelee_combat_difficulty=100,dodge=15",,,TRUE,0
combat_1hsword_ability_03,combat_1hsword_ability_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,combat_1hsword_ability_02,,combat_meleespecialize_onehand,350000,900000,,0,,,0,,"private_1hand_ability_3,melee1hBodyHit3,melee_damage_mitigation_2","private_onehandmelee_combat_difficulty=100,dodge=15",,,TRUE,0
combat_1hsword_ability_04,combat_1hsword_ability_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,combat_1hsword_ability_03,,combat_meleespecialize_onehand,450000,900000,,0,,,0,,private_1hand_ability_4,"blind_defense=30,dizzy_defense=30,intimidate_defense=10,dodge=15,private_onehandmelee_combat_difficulty=125",,,TRUE,0
combat_1hsword_support_01,combat_1hsword,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,combat_1hsword_novice,,combat_general,60000,170000,,0,,,0,,"private_1hand_support_1,melee1hBlindHit1",private_onehandmelee_combat_difficulty=125,,,TRUE,0
combat_1hsword_support_02,combat_1hsword_support_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,combat_1hsword_support_01,,combat_general,85000,240000,,0,,,0,,private_1hand_support_2,"combat_equillibrium=10,onehandmelee_accuracy=30,private_onehandmelee_combat_difficulty=100",,,TRUE,0
combat_1hsword_support_03,combat_1hsword_support_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,combat_1hsword_support_02,,combat_general,120000,300000,,0,,,0,,"private_1hand_support_3,melee1hBlindHit2",private_onehandmelee_combat_difficulty=100,,,TRUE,0
combat_1hsword_support_04,combat_1hsword_support_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,combat_1hsword_support_03,,combat_general,150000,300000,,0,,,0,,private_1hand_support_4,"combat_equillibrium=10,onehandmelee_accuracy=30,private_onehandmelee_combat_difficulty=125",,,TRUE,0
combat_2hsword,combat,4,FALSE,FALSE,TRUE,FALSE,0,0,0,,,,0,0,,0,,,0,,,,,,TRUE,0
combat_2hsword_novice,combat_2hsword,4,FALSE,TRUE,FALSE,FALSE,5000,6,0,combat_brawler_2handmelee_04,,combat_meleespecialize_twohand,125000,350000,,0,,,0,,"private_2hand_novice,melee2hHit2,cert_sword_2h_maul","twohandmelee_accuracy=15,twohandmelee_speed=10,melee_defense=5,counterattack=15,private_twohandmelee_combat_difficulty=100,twohandmelee_toughness=15,center_of_being_duration_twohandmelee=5,twohandmelee_center_of_being_efficacy=15",,,TRUE,0
combat_2hsword_master,combat_2hsword,4,FALSE,TRUE,FALSE,FALSE,10000,1,0,"combat_2hsword_accuracy_04,combat_2hsword_speed_04,combat_2hsword_ability_04,combat_2hsword_support_04",,,0,0,,0,,,0,,"private_2hand_master,melee2hHit3,melee_damage_mitigation_3","twohandmelee_accuracy=15,twohandmelee_speed=10,melee_defense=5,stun_defense=30,blind_defense=10,knockdown_defense=10,ranged_defense=5,counterattack=25,private_twohandmelee_combat_difficulty=100,center_of_being_duration_twohandmelee=5,twohandmelee_center_of_being_efficacy=15",,,TRUE,0
combat_2hsword_accuracy_01,combat_2hsword,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,combat_2hsword_novice,,combat_meleespecialize_twohand,175000,500000,,0,,,0,,"private_2hand_accuracy_1,melee2hArea1",private_twohandmelee_combat_difficulty=125,,,TRUE,0
combat_2hsword_accuracy_02,combat_2hsword_accuracy_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,combat_2hsword_accuracy_01,,combat_meleespecialize_twohand,250000,700000,,0,,,0,,"private_2hand_accuracy_2,melee2hArea2",private_twohandmelee_combat_difficulty=100,,,TRUE,0
combat_2hsword_accuracy_03,combat_2hsword_accuracy_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,combat_2hsword_accuracy_02,,combat_meleespecialize_twohand,350000,900000,,0,,,0,,private_2hand_accuracy_3,"intimidate_defense=20,dizzy_defense=20,stun_defense=20,private_twohandmelee_combat_difficulty=100,twohandmelee_toughness=4",,,TRUE,0
combat_2hsword_accuracy_04,combat_2hsword_accuracy_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,combat_2hsword_accuracy_03,,combat_meleespecialize_twohand,450000,900000,,0,,,0,,"private_2hand_accuracy_4,melee2hArea3","private_twohandmelee_combat_difficulty=125,twohandmelee_toughness=4",,,TRUE,0
combat_2hsword_speed_01,combat_2hsword,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,combat_2hsword_novice,,combat_meleespecialize_twohand,175000,500000,,0,,,0,,"private_2hand_speed_1,melee2hHeadHit2",private_twohandmelee_combat_difficulty=125,,,TRUE,0
combat_2hsword_speed_02,combat_2hsword_speed_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,combat_2hsword_speed_01,,combat_meleespecialize_twohand,250000,700000,,0,,,0,,private_2hand_speed_2,"twohandmelee_speed=15,private_twohandmelee_combat_difficulty=100",,,TRUE,0
combat_2hsword_speed_03,combat_2hsword_speed_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,combat_2hsword_speed_02,,combat_meleespecialize_twohand,350000,900000,,0,,,0,,melee2hHeadHit3,private_twohandmelee_combat_difficulty=100,,,TRUE,0
combat_2hsword_speed_04,combat_2hsword_speed_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,combat_2hsword_speed_03,,combat_meleespecialize_twohand,450000,900000,,0,,,0,,,"twohandmelee_speed=15,private_twohandmelee_combat_difficulty=125",,,TRUE,0
combat_2hsword_ability_01,combat_2hsword,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,combat_2hsword_novice,,combat_meleespecialize_twohand,175000,500000,,0,,,0,,"melee2hSpinAttack2,melee_damage_mitigation_1","private_twohandmelee_combat_difficulty=125,counterattack=15,center_of_being_duration_twohandmelee=2,twohandmelee_center_of_being_efficacy=10",,,TRUE,0
combat_2hsword_ability_02,combat_2hsword_ability_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,combat_2hsword_ability_01,,combat_meleespecialize_twohand,250000,700000,,0,,,0,,,"melee_defense=5,ranged_defense=5,posture_change_down_defense=10,private_twohandmelee_combat_difficulty=100,counterattack=15,center_of_being_duration_twohandmelee=2,twohandmelee_center_of_being_efficacy=10",,,TRUE,0
combat_2hsword_ability_03,combat_2hsword_ability_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,combat_2hsword_ability_02,,combat_meleespecialize_twohand,350000,900000,,0,,,0,,"melee2hSweep2,melee_damage_mitigation_2","private_twohandmelee_combat_difficulty=100,counterattack=15,center_of_being_duration_twohandmelee=2,twohandmelee_center_of_being_efficacy=10",,,TRUE,0
combat_2hsword_ability_04,combat_2hsword_ability_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,combat_2hsword_ability_03,,combat_meleespecialize_twohand,450000,900000,,0,,,0,,,"melee_defense=5,ranged_defense=5,knockdown_defense=15,counterattack=15,private_twohandmelee_combat_difficulty=125,center_of_being_duration_twohandmelee=2,twohandmelee_center_of_being_efficacy=10",,,TRUE,0
combat_2hsword_support_01,combat_2hsword,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,combat_2hsword_novice,,combat_general,60000,170000,,0,,,0,,melee2hMindHit1,private_twohandmelee_combat_difficulty=125,,,TRUE,0
combat_2hsword_support_02,combat_2hsword_support_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,combat_2hsword_support_01,,combat_general,85000,240000,,0,,,0,,,"twohandmelee_accuracy=20,private_twohandmelee_combat_difficulty=100",,,TRUE,0
combat_2hsword_support_03,combat_2hsword_support_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,combat_2hsword_support_02,,combat_general,120000,300000,,0,,,0,,"melee2hMindHit2,cert_sword_2h_scythe",private_twohandmelee_combat_difficulty=100,,,TRUE,0
combat_2hsword_support_04,combat_2hsword_support_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,combat_2hsword_support_03,,combat_general,150000,300000,,0,,,0,,,"twohandmelee_accuracy=30,private_twohandmelee_combat_difficulty=125,counterattack=10",,,TRUE,0
combat_polearm,combat,4,FALSE,FALSE,TRUE,FALSE,0,0,0,,,,0,0,,0,,,0,,,,,,TRUE,0
combat_polearm_novice,combat_polearm,4,FALSE,TRUE,FALSE,FALSE,5000,6,0,combat_brawler_polearm_04,,combat_meleespecialize_polearm,125000,350000,,0,,,0,,"private_polearm_novice,polearmHit2,cert_lance_vibrolance","polearm_accuracy=20,polearm_speed=10,melee_defense=5,block=25,private_polearm_combat_difficulty=100,polearm_toughness=10,center_of_being_duration_polearm=5,polearm_center_of_being_efficacy=15",,,TRUE,0
combat_polearm_master,combat_polearm,4,FALSE,TRUE,FALSE,FALSE,10000,1,0,"combat_polearm_accuracy_04,combat_polearm_speed_04,combat_polearm_ability_04,combat_polearm_support_04",,,0,0,,0,,,0,,"private_polearm_master,polearmHit3,melee_damage_mitigation_3","polearm_toughness=5,polearm_accuracy=20,polearm_speed=10,melee_defense=15,ranged_defense=15,posture_change_down_defense=10,dizzy_defense=20,stun_defense=30,block=30,private_polearm_combat_difficulty=100,center_of_being_duration_polearm=5,polearm_center_of_being_efficacy=15",,,TRUE,0
combat_polearm_accuracy_01,combat_polearm,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,combat_polearm_novice,,combat_meleespecialize_polearm,175000,500000,,0,,,0,,"private_polearm_accuracy_1,polearmStun2",private_polearm_combat_difficulty=125,,,TRUE,0
combat_polearm_accuracy_02,combat_polearm_accuracy_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,combat_polearm_accuracy_01,,combat_meleespecialize_polearm,250000,700000,,0,,,0,,private_polearm_accuracy_2,"polearm_speed=15,private_polearm_combat_difficulty=100",,,TRUE,0
combat_polearm_accuracy_03,combat_polearm_accuracy_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,combat_polearm_accuracy_02,,combat_meleespecialize_polearm,350000,900000,,0,,,0,,"private_polearm_accuracy_3,polearmSpinAttack2",private_polearm_combat_difficulty=100,,,TRUE,0
combat_polearm_accuracy_04,combat_polearm_accuracy_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,combat_polearm_accuracy_03,,combat_meleespecialize_polearm,450000,900000,,0,,,0,,private_polearm_accuracy_4,"polearm_speed=15,private_polearm_combat_difficulty=125",,,TRUE,0
combat_polearm_speed_01,combat_polearm,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,combat_polearm_novice,,combat_meleespecialize_polearm,175000,500000,,0,,,0,,polearmLegHit2,private_polearm_combat_difficulty=125,,,TRUE,0
combat_polearm_speed_02,combat_polearm_speed_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,combat_polearm_speed_01,,combat_meleespecialize_polearm,250000,700000,,0,,,0,,polearmArea1,private_polearm_combat_difficulty=100,,,TRUE,0
combat_polearm_speed_03,combat_polearm_speed_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,combat_polearm_speed_02,,combat_meleespecialize_polearm,350000,900000,,0,,,0,,polearmLegHit3,private_polearm_combat_difficulty=100,,,TRUE,0
combat_polearm_speed_04,combat_polearm_speed_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,combat_polearm_speed_03,,combat_meleespecialize_polearm,450000,900000,,0,,,0,,polearmArea2,private_polearm_combat_difficulty=125,,,TRUE,0
combat_polearm_ability_01,combat_polearm,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,combat_polearm_novice,,combat_meleespecialize_polearm,175000,500000,,0,,,0,,"polearmSweep1,melee_damage_mitigation_1","private_polearm_combat_difficulty=125,block=15,center_of_being_duration_polearm=2,polearm_center_of_being_efficacy=10",,,TRUE,0
combat_polearm_ability_02,combat_polearm_ability_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,combat_polearm_ability_01,,combat_meleespecialize_polearm,250000,700000,,0,,,0,,,"melee_defense=5,ranged_defense=5,knockdown_defense=10,posture_change_down_defense=10,dizzy_defense=10,stun_defense=10,blind_defense=10,private_polearm_combat_difficulty=100,block=15,center_of_being_duration_polearm=2,polearm_center_of_being_efficacy=10",,,TRUE,0
combat_polearm_ability_03,combat_polearm_ability_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,combat_polearm_ability_02,,combat_meleespecialize_polearm,350000,900000,,0,,,0,,"polearmSweep2,melee_damage_mitigation_2","private_polearm_combat_difficulty=100,block=15,center_of_being_duration_polearm=2,polearm_center_of_being_efficacy=10",,,TRUE,0
combat_polearm_ability_04,combat_polearm_ability_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,combat_polearm_ability_03,,combat_meleespecialize_polearm,450000,900000,,0,,,0,,,"melee_defense=5,ranged_defense=5,knockdown_defense=10,posture_change_down_defense=10,dizzy_defense=10,stun_defense=10,blind_defense=10,block=15,private_polearm_combat_difficulty=125,polearm_toughness=4,center_of_being_duration_polearm=2,polearm_center_of_being_efficacy=10",,,TRUE,0
combat_polearm_support_01,combat_polearm,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,combat_polearm_novice,,combat_general,60000,170000,,0,,,0,,polearmActionHit1,"private_polearm_combat_difficulty=125,polearm_toughness=4",,,TRUE,0
combat_polearm_support_02,combat_polearm_support_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,combat_polearm_support_01,,combat_general,85000,240000,,0,,,0,,,"polearm_accuracy=30,private_polearm_combat_difficulty=100",,,TRUE,0
combat_polearm_support_03,combat_polearm_support_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,combat_polearm_support_02,,combat_general,120000,300000,,0,,,0,,polearmActionHit2,private_polearm_combat_difficulty=100,,,TRUE,0
combat_polearm_support_04,combat_polearm_support_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,combat_polearm_support_03,,combat_general,150000,300000,,0,,,0,,,"polearm_accuracy=30,private_polearm_combat_difficulty=125",,,TRUE,0
social_dancer,social,4,FALSE,FALSE,TRUE,FALSE,0,0,0,,,,0,0,,0,,,0,,,,,,TRUE,0
social_dancer_novice,social_dancer,4,FALSE,TRUE,FALSE,FALSE,5000,6,0,,,dance,0,35000,,0,,,0,,"startDance+popular,startDance+poplock,startDance+formal,registerWithLocation,startDance+basic2,startDance+footloose","healing_dance_ability=8,healing_dance_wound=8,healing_dance_shock=10,healing_dance_mind=10",,,TRUE,0
social_dancer_master,social_dancer,4,FALSE,TRUE,FALSE,FALSE,10000,1,0,"social_dancer_ability_04,social_dancer_wound_04,social_dancer_knowledge_04,social_dancer_shock_04",,,0,0,,0,,,0,,"startDance+lyrical2,startDance+exotic3,startDance+exotic4,place_cantina,place_theater","healing_dance_ability=20,healing_dance_wound=15,healing_dance_shock=25,healing_dance_mind=25,melee_defense=7,ranged_defense=7,private_place_cantina=100,private_place_theater=100",,,TRUE,0
social_dancer_ability_01,social_dancer,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,social_dancer_novice,,dance,87500,500000,,0,,,0,,"spotlight,colorlights,dazzle",healing_dance_mind=10,,,TRUE,0
social_dancer_ability_02,social_dancer_ability_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,social_dancer_ability_01,,dance,125000,700000,,0,,,0,,distract,healing_dance_mind=10,,,TRUE,0
social_dancer_ability_03,social_dancer_ability_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,social_dancer_ability_02,,dance,175000,900000,,0,,,0,,smokebomb,healing_dance_mind=20,,,TRUE,0
social_dancer_ability_04,social_dancer_ability_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,social_dancer_ability_03,,dance,225000,900000,,0,,,0,,,healing_dance_mind=25,,,TRUE,0
social_dancer_wound_01,social_dancer,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,social_dancer_novice,,entertainer_healing,25000,200000,,0,,,0,,,healing_dance_wound=10,,,TRUE,0
social_dancer_wound_02,social_dancer_wound_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,social_dancer_wound_01,,entertainer_healing,50000,400000,,0,,,0,,,healing_dance_wound=15,,,TRUE,0
social_dancer_wound_03,social_dancer_wound_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,social_dancer_wound_02,,entertainer_healing,100000,500000,,0,,,0,,,healing_dance_wound=15,,,TRUE,0
social_dancer_wound_04,social_dancer_wound_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,social_dancer_wound_03,,entertainer_healing,125000,500000,,0,,,0,,,healing_dance_wound=20,,,TRUE,0
social_dancer_knowledge_01,social_dancer,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,social_dancer_novice,,dance,87500,500000,,0,,,0,,"startDance+popular2,startDance+tumble,startDance+footloose2,startDance+popular2,startDance+rhytmic2",healing_dance_ability=10,,,TRUE,0
social_dancer_knowledge_02,social_dancer_knowledge_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,social_dancer_knowledge_01,,dance,125000,700000,,0,,,0,,"startDance+poplock2,startDance+tumble2,startDance+formal2",healing_dance_ability=15,,,TRUE,0
social_dancer_knowledge_03,social_dancer_knowledge_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,social_dancer_knowledge_02,,dance,175000,900000,,0,,,0,,"startDance+lyrical,startDance+breakdance",healing_dance_ability=15,,,TRUE,0
social_dancer_knowledge_04,social_dancer_knowledge_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,social_dancer_knowledge_03,,dance,225000,900000,,0,,,0,,"startDance+breakdance2,startDance+exotic,startDance+exotic2",healing_dance_ability=20,,,TRUE,0
social_dancer_shock_01,social_dancer,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,social_dancer_novice,,entertainer_healing,25000,200000,,0,,,0,,,healing_dance_shock=10,,,TRUE,0
social_dancer_shock_02,social_dancer_shock_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,social_dancer_shock_01,,entertainer_healing,50000,400000,,0,,,0,,,healing_dance_shock=10,,,TRUE,0
social_dancer_shock_03,social_dancer_shock_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,social_dancer_shock_02,,entertainer_healing,100000,500000,,0,,,0,,,healing_dance_shock=20,,,TRUE,0
social_dancer_shock_04,social_dancer_shock_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,social_dancer_shock_03,,entertainer_healing,125000,500000,,0,,,0,,,healing_dance_shock=25,,,TRUE,0
social_musician,social,4,FALSE,FALSE,TRUE,FALSE,0,0,0,,,,0,0,,0,,,0,,,,,,TRUE,0
social_musician_novice,social_musician,4,FALSE,TRUE,FALSE,FALSE,5000,6,0,,,music,0,35000,,0,,,0,,"traz,registerWithLocation,startMusic+starwars2,startMusic+starwars1,startMusic+starwars3","healing_music_ability=8,healing_music_wound=8,healing_music_shock=10,healing_music_mind=10,instrument_assembly=10","craftInstrumentGroupB,craftInstrumentGroupA",,TRUE,0
social_musician_master,social_musician,4,FALSE,TRUE,FALSE,FALSE,10000,1,0,"social_musician_ability_04,social_musician_wound_04,social_musician_knowledge_04,social_musician_shock_04",,,0,0,,0,,,0,,"startMusic+virtuoso,startMusic+western,nalargon,place_cantina,place_theater","healing_music_ability=20,healing_music_wound=15,healing_music_shock=25,healing_music_mind=25,instrument_assembly=25,ranged_defense=7,melee_defense=7,private_place_cantina=100,private_place_theater=100",,,TRUE,0
social_musician_ability_01,social_musician,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,social_musician_novice,,music,87500,500000,,0,,,0,,"spotlight,colorlights,dazzle","instrument_assembly=10,healing_music_mind=10",craftInstrumentGroupC,,TRUE,0
social_musician_ability_02,social_musician_ability_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,social_musician_ability_01,,music,125000,700000,,0,,,0,,firejet,"instrument_assembly=15,healing_music_mind=10",craftInstrumentGroupD,,TRUE,0
social_musician_ability_03,social_musician_ability_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,social_musician_ability_02,,music,175000,900000,,0,,,0,,ventriloquism,"instrument_assembly=15,healing_music_mind=20",craftInstrumentGroupE,,TRUE,0
social_musician_ability_04,social_musician_ability_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,social_musician_ability_03,,music,225000,900000,,0,,,0,,,"instrument_assembly=25,healing_music_mind=25",craftInstrumentGroupF,,TRUE,0
social_musician_wound_01,social_musician,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,social_musician_novice,,entertainer_healing,25000,200000,,0,,,0,,,healing_music_wound=10,,,TRUE,0
social_musician_wound_02,social_musician_wound_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,social_musician_wound_01,,entertainer_healing,50000,400000,,0,,,0,,,healing_music_wound=15,,,TRUE,0
social_musician_wound_03,social_musician_wound_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,social_musician_wound_02,,entertainer_healing,100000,500000,,0,,,0,,,healing_music_wound=15,,,TRUE,0
social_musician_wound_04,social_musician_wound_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,social_musician_wound_03,,entertainer_healing,125000,500000,,0,,,0,,,healing_music_wound=20,,,TRUE,0
social_musician_knowledge_01,social_musician,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,social_musician_novice,,music,87500,500000,,0,,,0,,"startMusic+ballad,startMusic+starwars4,mandoviol",healing_music_ability=10,,,TRUE,0
social_musician_knowledge_02,social_musician_knowledge_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,social_musician_knowledge_01,,music,125000,700000,,0,,,0,,"bandfill,startMusic+funk,startMusic+ceremonial",healing_music_ability=15,,,TRUE,0
social_musician_knowledge_03,social_musician_knowledge_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,social_musician_knowledge_02,,music,175000,900000,,0,,,0,,"startMusic+waltz,flutedroopy",healing_music_ability=15,,,TRUE,0
social_musician_knowledge_04,social_musician_knowledge_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,social_musician_knowledge_03,,music,225000,900000,,0,,,0,,"startMusic+jazz,omnibox",healing_music_ability=20,,,TRUE,0
social_musician_shock_01,social_musician,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,social_musician_novice,,entertainer_healing,25000,200000,,0,,,0,,,healing_music_shock=10,,,TRUE,0
social_musician_shock_02,social_musician_shock_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,social_musician_shock_01,,entertainer_healing,50000,400000,,0,,,0,,,healing_music_shock=10,,,TRUE,0
social_musician_shock_03,social_musician_shock_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,social_musician_shock_02,,entertainer_healing,100000,500000,,0,,,0,,,healing_music_shock=20,,,TRUE,0
social_musician_shock_04,social_musician_shock_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,social_musician_shock_03,,entertainer_healing,125000,500000,,0,,,0,,,healing_music_shock=25,,,TRUE,0
science_doctor,science,4,FALSE,FALSE,TRUE,FALSE,0,0,0,,,,0,0,,0,,,0,,,,,,TRUE,0
science_doctor_novice,science_doctor,4,FALSE,TRUE,FALSE,FALSE,5000,6,0,science_medic_master,,medical,11250,20000,,0,,,0,,"healState,registerWithLocation","healing_wound_treatment=5,healing_wound_speed=5,medicine_assembly=10,medicine_experimentation=10,healing_ability=5","craftCurePoisonGroupA,craftStimpackStateGroupA",,TRUE,0
science_doctor_master,science_doctor,4,FALSE,TRUE,FALSE,FALSE,10000,1,0,"science_doctor_wound_speed_04,science_doctor_wound_04,science_doctor_ability_04,science_doctor_support_04",,,0,0,,0,,,0,,"place_hospital,melee_damage_mitigation_1","knockdown_defense=5,dizzy_defense=10,melee_defense=8,ranged_defense=8,healing_wound_treatment=25,healing_wound_speed=25,healing_ability=10,private_place_hospital=100","craftMedpackGroupE,craftMedpackBGroupE,craftCureDiseaseGroupC,craftMedpackBEnhanceGroupD",,TRUE,0
science_doctor_wound_speed_01,science_doctor,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,science_doctor_novice,,medical,15000,40000,,0,,,0,,,"healing_wound_speed=15,melee_defense=2,ranged_defense=2",,,TRUE,0
science_doctor_wound_speed_02,science_doctor_wound_speed_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,science_doctor_wound_speed_01,,medical,30000,60000,,0,,,0,,curePoison,"healing_wound_speed=15,melee_defense=2,ranged_defense=2",,,TRUE,0
science_doctor_wound_speed_03,science_doctor_wound_speed_02,4,FALSE,FALSE,FALSE,FALSE,8000,3,0,science_doctor_wound_speed_02,,medical,45000,80000,,0,,,0,,extinguishFire,"healing_wound_speed=15,melee_defense=2,ranged_defense=2",,,TRUE,0
science_doctor_wound_speed_04,science_doctor_wound_speed_03,4,FALSE,TRUE,FALSE,FALSE,9000,2,0,science_doctor_wound_speed_03,,medical,60000,80000,,0,,,0,,cureDisease,"healing_wound_speed=25,melee_defense=2,ranged_defense=2",,,TRUE,0
science_doctor_wound_01,science_doctor,4,FALSE,FALSE,FALSE,FALSE,6000,5,0,science_doctor_novice,,medical,15000,40000,,0,,,0,,,"knockdown_defense=3,dizzy_defense=3,melee_defense=2,ranged_defense=2,healing_wound_treatment=10",,,TRUE,0
science_doctor_wound_02,science_doctor_wound_01,4,FALSE,FALSE,FALSE,FALSE,7000,4,0,science_doctor_wound_01,,medical,30000,60000,,0,,,0,,healEnhance,"knockdown_defense=3,dizzy_defense=3,melee_defense=2,ranged_defense=2,healing_wound_treatment=15",,,TRUE,0
